"Title","imdb.id","date","movie","rank","rating","Year","Rated","Released","Runtime","Genre","Director","Writer","Actors","Plot","Language","Country","Awards","Poster","Metascore","imdbRating","imdbVotes","Type","tomatoMeter","tomatoImage","tomatoRating","tomatoReviews","tomatoFresh","tomatoRotten","tomatoConsensus","tomatoUserMeter","tomatoUserRating","tomatoUserReviews","DVD","BoxOffice","Production","Website","Response","short.title","freq","weeks.past"
"Thor: The Dark World","tt1981115",2014-02-16,"Thor the Dark World",1,7.6,"2013","PG-13",2013-11-08,112,"Action, Adventure, Fantasy","Alan Taylor","Christopher Yost (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), Don Payne (story), Robert Rodat (story), Stan Lee (comic book), Larry Lieber (comic book), Jack Kirby (comic book)","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins","When Jane Foster is possessed by a great power, Thor must protect her from a new threat of old times: the Dark Elves.","English","USA","14 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_SX300.jpg",54,7.2,244630,"movie",65,"fresh",6.2,222,145,77,"It may not be the finest film to come from the Marvel Universe, but Thor: The Dark World still offers plenty of the humor and high-stakes action that fans have come to expect.",79,3.9,299206,2014-02-25,206400000,"Walt Disney Pictures","http://www.facebook.com/ThorMovie","True","Thor:ThDrkWrld","8",2
"Thor: The Dark World","tt1981115",2014-02-23,"Thor the Dark World",2,7.6,"2013","PG-13",2013-11-08,112,"Action, Adventure, Fantasy","Alan Taylor","Christopher Yost (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), Don Payne (story), Robert Rodat (story), Stan Lee (comic book), Larry Lieber (comic book), Jack Kirby (comic book)","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins","When Jane Foster is possessed by a great power, Thor must protect her from a new threat of old times: the Dark Elves.","English","USA","14 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_SX300.jpg",54,7.2,244630,"movie",65,"fresh",6.2,222,145,77,"It may not be the finest film to come from the Marvel Universe, but Thor: The Dark World still offers plenty of the humor and high-stakes action that fans have come to expect.",79,3.9,299206,2014-02-25,206400000,"Walt Disney Pictures","http://www.facebook.com/ThorMovie","True","Thor:ThDrkWrld","8",2
"Thor: The Dark World","tt1981115",2013-12-08,"Thor the Dark World",5,7.6,"2013","PG-13",2013-11-08,112,"Action, Adventure, Fantasy","Alan Taylor","Christopher Yost (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), Don Payne (story), Robert Rodat (story), Stan Lee (comic book), Larry Lieber (comic book), Jack Kirby (comic book)","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins","When Jane Foster is possessed by a great power, Thor must protect her from a new threat of old times: the Dark Elves.","English","USA","14 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_SX300.jpg",54,7.2,244630,"movie",65,"fresh",6.2,222,145,77,"It may not be the finest film to come from the Marvel Universe, but Thor: The Dark World still offers plenty of the humor and high-stakes action that fans have come to expect.",79,3.9,299206,2014-02-25,206400000,"Walt Disney Pictures","http://www.facebook.com/ThorMovie","True","Thor:ThDrkWrld","8",2
"Thor: The Dark World","tt1981115",2013-11-24,"Thor the Dark World",10,7.6,"2013","PG-13",2013-11-08,112,"Action, Adventure, Fantasy","Alan Taylor","Christopher Yost (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), Don Payne (story), Robert Rodat (story), Stan Lee (comic book), Larry Lieber (comic book), Jack Kirby (comic book)","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins","When Jane Foster is possessed by a great power, Thor must protect her from a new threat of old times: the Dark Elves.","English","USA","14 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_SX300.jpg",54,7.2,244630,"movie",65,"fresh",6.2,222,145,77,"It may not be the finest film to come from the Marvel Universe, but Thor: The Dark World still offers plenty of the humor and high-stakes action that fans have come to expect.",79,3.9,299206,2014-02-25,206400000,"Walt Disney Pictures","http://www.facebook.com/ThorMovie","True","Thor:ThDrkWrld","8",2
"Thor: The Dark World","tt1981115",2014-03-09,"Thor the Dark World",7,7.6,"2013","PG-13",2013-11-08,112,"Action, Adventure, Fantasy","Alan Taylor","Christopher Yost (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), Don Payne (story), Robert Rodat (story), Stan Lee (comic book), Larry Lieber (comic book), Jack Kirby (comic book)","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins","When Jane Foster is possessed by a great power, Thor must protect her from a new threat of old times: the Dark Elves.","English","USA","14 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_SX300.jpg",54,7.2,244630,"movie",65,"fresh",6.2,222,145,77,"It may not be the finest film to come from the Marvel Universe, but Thor: The Dark World still offers plenty of the humor and high-stakes action that fans have come to expect.",79,3.9,299206,2014-02-25,206400000,"Walt Disney Pictures","http://www.facebook.com/ThorMovie","True","Thor:ThDrkWrld","8",2
"Transcendence","tt2209764",2014-07-20,"Transcendence",3,6.4,"2014","PG-13",2014-04-18,119,"Drama, Mystery, Sci-Fi","Wally Pfister","Jack Paglen","Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy","A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.","English","UK, China, USA","1 win & 3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg",42,6.4,59122,"movie",19,"rotten",4.6,192,36,156,"In his directorial debut, ace cinematographer Wally Pfister remains a distinctive visual stylist, but Transcendence's thought-provoking themes exceed the movie's narrative grasp.",40,3,57422,2014-07-22,2.3e+07,"Warner Bros. Pictures","http://www.transcendencemovie.com/","True","Transcendence","4",1
"Transcendence","tt2209764",2014-07-06,"Transcendence",2,6.4,"2014","PG-13",2014-04-18,119,"Drama, Mystery, Sci-Fi","Wally Pfister","Jack Paglen","Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy","A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.","English","UK, China, USA","1 win & 3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg",42,6.4,59122,"movie",19,"rotten",4.6,192,36,156,"In his directorial debut, ace cinematographer Wally Pfister remains a distinctive visual stylist, but Transcendence's thought-provoking themes exceed the movie's narrative grasp.",40,3,57422,2014-07-22,2.3e+07,"Warner Bros. Pictures","http://www.transcendencemovie.com/","True","Transcendence","4",1
"Transcendence","tt2209764",2014-07-27,"Transcendence",9,6.4,"2014","PG-13",2014-04-18,119,"Drama, Mystery, Sci-Fi","Wally Pfister","Jack Paglen","Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy","A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.","English","UK, China, USA","1 win & 3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg",42,6.4,59122,"movie",19,"rotten",4.6,192,36,156,"In his directorial debut, ace cinematographer Wally Pfister remains a distinctive visual stylist, but Transcendence's thought-provoking themes exceed the movie's narrative grasp.",40,3,57422,2014-07-22,2.3e+07,"Warner Bros. Pictures","http://www.transcendencemovie.com/","True","Transcendence","4",1
"Transcendence","tt2209764",2014-07-13,"Transcendence",1,6.4,"2014","PG-13",2014-04-18,119,"Drama, Mystery, Sci-Fi","Wally Pfister","Jack Paglen","Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy","A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.","English","UK, China, USA","1 win & 3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg",42,6.4,59122,"movie",19,"rotten",4.6,192,36,156,"In his directorial debut, ace cinematographer Wally Pfister remains a distinctive visual stylist, but Transcendence's thought-provoking themes exceed the movie's narrative grasp.",40,3,57422,2014-07-22,2.3e+07,"Warner Bros. Pictures","http://www.transcendencemovie.com/","True","Transcendence","4",1
"Transformers: Age of Extinction","tt2109248",2014-07-27,"Transformers Age of Extinction",6,6.3,"2014","PG-13",2014-06-27,165,"Action, Adventure, Sci-Fi","Michael Bay","Ehren Kruger","Mark Wahlberg, Stanley Tucci, Kelsey Grammer, Nicola Peltz","A mechanic and his family join the Autobots as they are targeted by a bounty hunter from another world.","English","USA, China","2 nominations.","http://ia.media-imdb.com/images/M/MV5BMjEwNTg1MTA5Nl5BMl5BanBnXkFtZTgwOTg2OTM4MTE@._V1_SX300.jpg",32,6.2,88170,"movie",17,"rotten",3.9,166,29,137,"With the fourth installment in Michael Bay's blockbuster Transformers franchise, nothing is in disguise: Fans of loud, effects-driven action will find satisfaction, and all others need not apply.",56,3.3,188168,2014-09-29,2.27e+08,"Paramount Pictures","http://TransformersMovie.com","True","Trnsfrmrs:AgoE","2",0
"Transformers: Age of Extinction","tt2109248",2014-07-20,"Transformers Age of Extinction",5,6.3,"2014","PG-13",2014-06-27,165,"Action, Adventure, Sci-Fi","Michael Bay","Ehren Kruger","Mark Wahlberg, Stanley Tucci, Kelsey Grammer, Nicola Peltz","A mechanic and his family join the Autobots as they are targeted by a bounty hunter from another world.","English","USA, China","2 nominations.","http://ia.media-imdb.com/images/M/MV5BMjEwNTg1MTA5Nl5BMl5BanBnXkFtZTgwOTg2OTM4MTE@._V1_SX300.jpg",32,6.2,88170,"movie",17,"rotten",3.9,166,29,137,"With the fourth installment in Michael Bay's blockbuster Transformers franchise, nothing is in disguise: Fans of loud, effects-driven action will find satisfaction, and all others need not apply.",56,3.3,188168,2014-09-29,2.27e+08,"Paramount Pictures","http://TransformersMovie.com","True","Trnsfrmrs:AgoE","2",0
"Turbo","tt1860353",2013-10-27,"Turbo",1,6.3,"2013","PG",2013-07-17,96,"Animation, Adventure, Comedy","David Soren","Darren Lemke (screenplay), Robert D. Siegel (screenplay), David Soren (screenplay), David Soren (story)","Ryan Reynolds, Paul Giamatti, Michael Peña, Samuel L. Jackson","A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.","English","USA","1 win & 10 nominations.","http://ia.media-imdb.com/images/M/MV5BMTA4NTgwMjM5MzheQTJeQWpwZ15BbWU3MDg2ODA1ODk@._V1_SX300.jpg",58,6.5,42437,"movie",67,"fresh",6.1,105,70,35,"It's nowhere near as inventive as its off-the-wall premise might suggest, but Turbo boasts just enough colorful visual thrills and sharp voice acting to recommend as undemanding family-friendly fare.",67,3.7,86633,2013-11-12,8.3e+07,"DreamWorks Animation","http://www.turbomovie.com","True","Turbo","2",0
"Turbo","tt1860353",2013-11-03,"Turbo",4,6.3,"2013","PG",2013-07-17,96,"Animation, Adventure, Comedy","David Soren","Darren Lemke (screenplay), Robert D. Siegel (screenplay), David Soren (screenplay), David Soren (story)","Ryan Reynolds, Paul Giamatti, Michael Peña, Samuel L. Jackson","A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.","English","USA","1 win & 10 nominations.","http://ia.media-imdb.com/images/M/MV5BMTA4NTgwMjM5MzheQTJeQWpwZ15BbWU3MDg2ODA1ODk@._V1_SX300.jpg",58,6.5,42437,"movie",67,"fresh",6.1,105,70,35,"It's nowhere near as inventive as its off-the-wall premise might suggest, but Turbo boasts just enough colorful visual thrills and sharp voice acting to recommend as undemanding family-friendly fare.",67,3.7,86633,2013-11-12,8.3e+07,"DreamWorks Animation","http://www.turbomovie.com","True","Turbo","2",0
"Vampire Academy","tt1686821",2014-05-11,"Vampire Academy",10,6.3,"2014","PG-13",2014-02-07,104,"Action, Comedy, Fantasy","Mark Waters","Richelle Mead (novel), Daniel Waters (screenplay)","Zoey Deutch, Lucy Fry, Danila Kozlovsky, Gabriel Byrne","Rose Hathaway is a Dhampir, half human-half vampire, a guardian of the Moroi, peaceful, mortal vampires living discreetly within our world. Her calling is to protect the Moroi from bloodthirsty, immortal Vampires, the Strigoi.","English","USA, UK, Romania","N/A","http://ia.media-imdb.com/images/M/MV5BMTUyOTI0MzUyM15BMl5BanBnXkFtZTgwMzI2MzU0MDE@._V1_SX300.jpg",30,5.7,23310,"movie",9,"rotten",3.2,43,4,39,"Though it may appeal to its built-in fanbase, Vampire Academy's Twilight-meets-Mean Girls conceit borrows lazily from its predecessors and offers few laughs or thrills to complement its overstuffed backstory.",60,3.5,27773,2014-05-20,7800000,"The Weinstein Company","http://va-movie.com/#","True","VampireAcademy","3",0
"Vampire Academy","tt1686821",2014-04-27,"Vampire Academy",3,6.3,"2014","PG-13",2014-02-07,104,"Action, Comedy, Fantasy","Mark Waters","Richelle Mead (novel), Daniel Waters (screenplay)","Zoey Deutch, Lucy Fry, Danila Kozlovsky, Gabriel Byrne","Rose Hathaway is a Dhampir, half human-half vampire, a guardian of the Moroi, peaceful, mortal vampires living discreetly within our world. Her calling is to protect the Moroi from bloodthirsty, immortal Vampires, the Strigoi.","English","USA, UK, Romania","N/A","http://ia.media-imdb.com/images/M/MV5BMTUyOTI0MzUyM15BMl5BanBnXkFtZTgwMzI2MzU0MDE@._V1_SX300.jpg",30,5.7,23310,"movie",9,"rotten",3.2,43,4,39,"Though it may appeal to its built-in fanbase, Vampire Academy's Twilight-meets-Mean Girls conceit borrows lazily from its predecessors and offers few laughs or thrills to complement its overstuffed backstory.",60,3.5,27773,2014-05-20,7800000,"The Weinstein Company","http://va-movie.com/#","True","VampireAcademy","3",0
"Vampire Academy","tt1686821",2014-05-04,"Vampire Academy",5,6.3,"2014","PG-13",2014-02-07,104,"Action, Comedy, Fantasy","Mark Waters","Richelle Mead (novel), Daniel Waters (screenplay)","Zoey Deutch, Lucy Fry, Danila Kozlovsky, Gabriel Byrne","Rose Hathaway is a Dhampir, half human-half vampire, a guardian of the Moroi, peaceful, mortal vampires living discreetly within our world. Her calling is to protect the Moroi from bloodthirsty, immortal Vampires, the Strigoi.","English","USA, UK, Romania","N/A","http://ia.media-imdb.com/images/M/MV5BMTUyOTI0MzUyM15BMl5BanBnXkFtZTgwMzI2MzU0MDE@._V1_SX300.jpg",30,5.7,23310,"movie",9,"rotten",3.2,43,4,39,"Though it may appeal to its built-in fanbase, Vampire Academy's Twilight-meets-Mean Girls conceit borrows lazily from its predecessors and offers few laughs or thrills to complement its overstuffed backstory.",60,3.5,27773,2014-05-20,7800000,"The Weinstein Company","http://va-movie.com/#","True","VampireAcademy","3",0
"Warm Bodies","tt1588173",2013-05-26,"Warm Bodies",6,7.2,"2013","PG-13",2013-02-01,98,"Comedy, Horror, Romance","Jonathan Levine","Jonathan Levine (screenplay), Isaac Marion (novel)","Nicholas Hoult, Teresa Palmer, Analeigh Tipton, Rob Corddry","After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.","English","USA, Canada","1 win & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQ4MjY2MjMzOV5BMl5BanBnXkFtZTcwMDUxNzIwOQ@@._V1._CR43,43.16667175292969,1298,1960.9999542236328_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg",59,7,143251,"movie",80,"certified",6.8,184,148,36,"Warm Bodies offers a sweet, well-acted spin on a genre that all too often lives down to its brain-dead protagonists.",73,3.8,127831,2013-06-04,66400000,"Lionsgate Films","http://warmbodiesmovie.com/","True","Warm Bodies","2",0
"Warm Bodies","tt1588173",2013-05-19,"Warm Bodies",3,7.2,"2013","PG-13",2013-02-01,98,"Comedy, Horror, Romance","Jonathan Levine","Jonathan Levine (screenplay), Isaac Marion (novel)","Nicholas Hoult, Teresa Palmer, Analeigh Tipton, Rob Corddry","After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.","English","USA, Canada","1 win & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQ4MjY2MjMzOV5BMl5BanBnXkFtZTcwMDUxNzIwOQ@@._V1._CR43,43.16667175292969,1298,1960.9999542236328_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg",59,7,143251,"movie",80,"certified",6.8,184,148,36,"Warm Bodies offers a sweet, well-acted spin on a genre that all too often lives down to its brain-dead protagonists.",73,3.8,127831,2013-06-04,66400000,"Lionsgate Films","http://warmbodiesmovie.com/","True","Warm Bodies","2",0
"We Steal Secrets: The Story of WikiLeaks","tt1824254",2013-06-16,"We Steal Secrets the Story of WikiLeaks",4,5.4,"2013","R",2013-07-11,130,"Documentary","Alex Gibney","Alex Gibney","Julian Assange, Chelsea Manning, John 'Fuzface' McMahon, Robert Manne","A documentary that details the creation of Julian Assange's controversial website, which facilitated the largest security breach in U.S. history.","English","USA","Nominated for 1 BAFTA Film Award. Another 3 wins & 6 nominations.","http://ia.media-imdb.com/images/M/MV5BNTg3MjUyNjkzNl5BMl5BanBnXkFtZTcwMTQzNDgyOQ@@._V1_SX300.jpg",76,6.8,4262,"movie",93,"certified",8,76,71,5,"As fascinating as it is provocative, We Steal Secrets: The Story of Wikileaks presents another documentary triumph for director Alex Gibney, as well as a troubling look at one of the more meaningful issues of our time.",76,3.8,9066,2013-10-07,2e+05,"Focus World","http://www.facebook.com/WeStealSecrets","True","WSScrts:TSoWkL","1",0
"We're the Millers","tt1723121",2013-11-10,"We're the Millers",6,7.1,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"We're the Millers","tt1723121",2013-11-03,"We're the Millers",2,7.1,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"We're the Millers","tt1723121",2013-09-08,"We're the Millers",3,7.2,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"We're the Millers","tt1723121",2013-09-01,"We're the Millers",2,7.2,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"We're the Millers","tt1723121",2013-09-22,"We're the Millers",6,7.2,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"We're the Millers","tt1723121",2013-09-29,"We're the Millers",8,7.2,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"We're the Millers","tt1723121",2013-09-15,"We're the Millers",6,7.2,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"We're the Millers","tt1723121",2013-08-25,"We're the Millers",3,7.2,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"We're the Millers","tt1723121",2013-11-17,"We're the Millers",8,7.1,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"We're the Millers","tt1723121",2013-11-24,"We're the Millers",8,7.1,"2013","R",2013-08-07,110,"Comedy","Rawson Marshall Thurber","Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter","A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.","English, Spanish","USA","3 wins & 8 nominations.","http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg",44,7.1,219663,"movie",47,"rotten",5.4,148,70,78,"We're the Millers squanders its potential with an uneven, lazily assembled story..",72,3.8,154733,2013-11-19,150400000,"Warner Bros. Pictures","http://www.werethemillers.com","True","We'rethMillers","10",1
"Welcome to the Punch","tt1684233",2013-04-07,"Welcome to the punch",5,6.5,"2013","R",2013-03-15,99,"Action, Crime, Thriller","Eran Creevy","Eran Creevy","James McAvoy, Mark Strong, Andrea Riseborough, Johnny Harris","Ex-criminal Jacob Sternwood is forced to return to London when his son is involved in a heist gone wrong. This gives his nemesis, detective Max Lewinsky, one last chance to catch the man he's always been after.","English","UK, USA","1 win.","http://ia.media-imdb.com/images/M/MV5BODkwNjY1MjUzOF5BMl5BanBnXkFtZTcwOTU0NDAyOQ@@._V1_SX300.jpg",49,6.1,19901,"movie",NA,"N/A",NA,NA,NA,NA,"N/A",NA,NA,NA,2013-05-08,NA,"N/A","N/A","True","WelcomtthPunch","2",0
